players_ID,team_ID,name,position,field_position,Age,Nat,Height,foot,dt_joined,prev_team,contract_expires,market_value,player_page
848,26,Jesus Medina,Left Winger,ATT,23,Paraguay,1.77,left,2018-01-01,Club Libertad Asuncion,,0.8,https://www.transfermarkt.com/jesus-medina/profil/spieler/353037
849,26,Ismael Tajouri-Shradi,Right Winger,ATT,26,Libya,1.7,left,2018-01-12,Austria Vienna,,1.12,https://www.transfermarkt.com/ismael-tajouri-shradi/profil/spieler/158120
850,26,Heber,Centre-Forward,ATT,28,Brazil,1.82,right,2019-03-21,HNK Rijeka,,3.3,https://www.transfermarkt.com/heber/profil/spieler/150601
851,26,Valentin Castellanos,Centre-Forward,ATT,21,Argentina,1.79,right,2019-01-01,Club Atletico Torque,,1.06,https://www.transfermarkt.com/valentin-castellanos/profil/spieler/522784
852,27,Stefan Frei,Goalkeeper,GLK,34,United States,1.95,-,2013-12-10,Toronto FC,,0.94,https://www.transfermarkt.com/stefan-frei/profil/spieler/99617
853,27,Stefan Cleveland,Goalkeeper,GLK,26,United States,1.88,-,2019-11-26,Chicago Fire FC,2020-11-30,0.24,https://www.transfermarkt.com/stefan-cleveland/profil/spieler/482647
854,27,Trey Muse,Goalkeeper,GLK,21,United States,1.93,-,2019-01-15,Indiana Hoosiers (Indiana University),2020-12-31,0.15,https://www.transfermarkt.com/trey-muse/profil/spieler/497575
855,27,Yeimar Gomez Andrade,Centre-Back,DEF,28,Colombia,1.88,right,2020-02-05,Club Atletico Union,2022-12-31,3.3,https://www.transfermarkt.com/yeimar-gomez-andrade/profil/spieler/343359
856,27,Xavier Arreaga,Centre-Back,DEF,25,Ecuador,1.83,-,2019-05-07,Barcelona SC Guayaquil,2021-12-31,0.86,https://www.transfermarkt.com/xavier-arreaga/profil/spieler/323854
857,27,Shane O'Neill,Centre-Back,DEF,26,United States,1.88,right,2020-01-14,Orlando City SC,,0.35,https://www.transfermarkt.com/shane-oneill/profil/spieler/229912
858,27,Nouhou Tolo,Left-Back,DEF,23,Cameroon,1.78,-,2017-01-26,Seattle Sounders FC 2,,0.56,https://www.transfermarkt.com/nouhou-tolo/profil/spieler/436332
859,27,Kelvin Leerdam,Right-Back,DEF,30,Suriname,1.78,right,2017-07-10,Vitesse Arnhem,,0.94,https://www.transfermarkt.com/kelvin-leerdam/profil/spieler/92936
860,27,Gustav Svensson,Defensive Midfield,MID,33,Sweden,1.84,right,2017-01-30,Guangzhou R&F,2020-12-31,0.71,https://www.transfermarkt.com/gustav-svensson/profil/spieler/41362
861,27,Jordy Delem,Defensive Midfield,MID,27,Martinique,1.8,right,2017-03-02,Seattle Sounders FC 2,2020-12-31,0.56,https://www.transfermarkt.com/jordy-delem/profil/spieler/269944
862,27,Danny Leyva,Defensive Midfield,MID,17,United States,1.78,right,2019-04-09,Tacoma Defiance,2020-11-30,0.47,https://www.transfermarkt.com/danny-leyva/profil/spieler/623444
863,27,Josh Atencio,Defensive Midfield,MID,18,United States,1.85,right,2020-06-15,Tacoma Defiance,2020-12-31,0.21,https://www.transfermarkt.com/josh-atencio/profil/spieler/504205
864,27,Cristian Roldan,Central Midfield,MID,25,United States,1.73,-,2015-01-15,Washington Huskies (University of Washington),,3.78,https://www.transfermarkt.com/cristian-roldan/profil/spieler/354792
865,27,Miguel Ibarra,Right Midfield,MID,30,United States,1.73,-,2020-02-20,Minnesota United FC,,0.8,https://www.transfermarkt.com/miguel-ibarra/profil/spieler/220521
866,27,Ethan Dobbelaere,Right Midfield,MID,17,United States,1.75,right,2020-06-15,Sounders FC Academy,2020-12-31,0.09,https://www.transfermarkt.com/ethan-dobbelaere/profil/spieler/688746
867,27,Joevin Jones,Left Midfield,MID,28,Trinidad and Tobago,1.8,left,2019-05-07,SV Darmstadt 98,,0.94,https://www.transfermarkt.com/joevin-jones/profil/spieler/154194
868,27,Nicolas Lodeiro,Attacking Midfield,MID,31,Uruguay,1.69,left,2016-07-27,Club Atletico Boca Juniors,2021-12-31,4.13,https://www.transfermarkt.com/nicolas-lodeiro/profil/spieler/72653
869,27,Joao Paulo,Attacking Midfield,MID,29,Brazil,1.71,right,2020-01-31,Botafogo Rio de Janeiro,2020-12-31,0.94,https://www.transfermarkt.com/joao-paulo/profil/spieler/135984
870,27,Handwalla Bwana,Left Winger,ATT,23,Kenya,1.78,-,2018-01-12,Washington Huskies (University of Washington),2020-11-30,0.41,https://www.transfermarkt.com/handwalla-bwana/profil/spieler/425824
871,27,Alex Roldan,Right Winger,ATT,24,United States,1.78,-,2018-01-19,Seattle Redhawks (Seattle University),2020-11-30,0.41,https://www.transfermarkt.com/alex-roldan/profil/spieler/562560
872,27,Shandon Hopeau,Right Winger,ATT,21,United States,1.78,-,2020-06-30,Tacoma Defiance,2020-12-31,0.24,https://www.transfermarkt.com/shandon-hopeau/profil/spieler/463777
873,27,Raul Ruidiaz,Centre-Forward,ATT,30,Peru,1.69,right,2018-07-10,Club Atletico Morelia,2021-12-31,6.14,https://www.transfermarkt.com/raul-ruidiaz/profil/spieler/129724
874,27,Jordan Morris,Centre-Forward,ATT,25,United States,1.81,right,2016-01-21,Stanford Cardinal (Stanford University),,3.3,https://www.transfermarkt.com/jordan-morris/profil/spieler/337807
875,27,Will Bruin,Centre-Forward,ATT,30,United States,1.85,right,2017-01-01,Houston Dynamo,2020-11-30,0.71,https://www.transfermarkt.com/will-bruin/profil/spieler/173486
876,27,Justin Dhillon,Centre-Forward,ATT,25,United States,1.93,-,2019-06-28,Tacoma Defiance,2020-11-30,0.24,https://www.transfermarkt.com/justin-dhillon/profil/spieler/242320
877,28,Tim Melia,Goalkeeper,GLK,34,United States,1.85,-,2014-08-13,CD Chivas USA,2022-12-31,0.77,https://www.transfermarkt.com/tim-melia/profil/spieler/119722
878,28,Richard Sanchez,Goalkeeper,GLK,26,Mexico,1.91,right,2019-11-26,Chicago Fire FC,,0.24,https://www.transfermarkt.com/richard-sanchez/profil/spieler/178861
879,28,John Pulskamp,Goalkeeper,GLK,19,United States,1.88,-,2020-02-24,Sporting Kansas City II,2022-12-31,0.12,https://www.transfermarkt.com/john-pulskamp/profil/spieler/577858
880,28,Winston Reid,Centre-Back,DEF,32,New Zealand,1.91,right,2020-02-14,West Ham United,2020-12-31,3.78,https://www.transfermarkt.com/winston-reid/profil/spieler/37526
881,28,Matt Besler,Centre-Back,DEF,33,United States,1.83,left,2009-01-15,Notre Dame Fighting Irish (Uni. of Notre Dame),,0.77,https://www.transfermarkt.com/matt-besler/profil/spieler/105975
882,28,Andreu Fontas,Centre-Back,DEF,30,Spain,1.86,left,2018-08-08,Celta de Vigo,2022-12-31,0.65,https://www.transfermarkt.com/andreu-fontas/profil/spieler/65237
883,28,Roberto Puncec,Centre-Back,DEF,28,Croatia,1.87,both,2020-01-01,HNK Rijeka,2021-12-31,0.65,https://www.transfermarkt.com/roberto-puncec/profil/spieler/92120
884,28,Graham Smith,Centre-Back,DEF,24,United States,1.9,-,2018-01-19,Denver Pioneers (University of Denver),2020-12-31,0.38,https://www.transfermarkt.com/graham-smith/profil/spieler/562557
885,28,Luis Martins,Left-Back,DEF,28,Portugal,1.77,left,2019-08-01,GD Chaves,2021-12-31,0.38,https://www.transfermarkt.com/luis-martins/profil/spieler/187896
886,28,Amadou Dia,Left-Back,DEF,27,United States,1.77,-,2020-01-11,Phoenix Rising FC,2020-12-31,0.35,https://www.transfermarkt.com/amadou-dia/profil/spieler/354912
887,28,Graham Zusi,Right-Back,DEF,33,United States,1.78,left,2009-01-15,Maryland Terrapins (University of Maryland),,0.47,https://www.transfermarkt.com/graham-zusi/profil/spieler/108353
888,28,Jaylin Lindsey,Right-Back,DEF,20,United States,1.73,right,2018-01-01,Sporting Kansas City Academy,2021-12-31,0.24,https://www.transfermarkt.com/jaylin-lindsey/profil/spieler/370970
889,28,Cameron Duke,Right-Back,DEF,19,United States,1.7,-,2019-07-18,Sporting Kansas City Academy,2022-12-31,0.06,https://www.transfermarkt.com/cameron-duke/profil/spieler/469850
890,28,Ilie Sanchez,Defensive Midfield,MID,29,Spain,1.82,right,2017-01-13,Without Club,2021-12-31,1.12,https://www.transfermarkt.com/ilie-sanchez/profil/spieler/65298
891,28,Wan Kuzain,Defensive Midfield,MID,21,Malaysia,1.78,-,2018-04-13,Swope Park Rangers,2020-12-31,0.41,https://www.transfermarkt.com/wan-kuzain/profil/spieler/464344
892,28,Gianluca Busio,Central Midfield,MID,18,United States,1.7,right,2017-08-25,Sporting Kansas City Academy,2020-12-31,2.95,https://www.transfermarkt.com/gianluca-busio/profil/spieler/504209
893,28,Felipe Gutierrez,Central Midfield,MID,29,Chile,1.7,left,2018-02-06,Real Betis Balompie,2020-12-31,1.65,https://www.transfermarkt.com/felipe-gutierrez/profil/spieler/133089
894,28,Roger Espinoza,Central Midfield,MID,33,Honduras,1.78,left,2015-01-05,Wigan Athletic,,0.56,https://www.transfermarkt.com/roger-espinoza/profil/spieler/71096
895,28,Felipe Hernandez,Central Midfield,MID,22,United States,1.7,-,2019-08-30,Sporting Kansas City II,2020-12-31,0.35,https://www.transfermarkt.com/felipe-hernandez/profil/spieler/464518
896,28,Gadi Kinda,Attacking Midfield,MID,26,Israel,1.73,right,2020-01-23,Beitar Jerusalem,2020-12-31,1.12,https://www.transfermarkt.com/gadi-kinda/profil/spieler/200560
897,28,Gerso,Left Winger,ATT,29,Guinea-Bissau,1.72,left,2017-01-04,Belenenses SAD,2020-12-31,1.12,https://www.transfermarkt.com/gerso/profil/spieler/197157
898,28,Daniel Salloi,Left Winger,ATT,24,Hungary,1.85,both,2016-01-13,Ujpest FC,2020-12-31,0.94,https://www.transfermarkt.com/daniel-salloi/profil/spieler/321946
899,28,Tyler Freeman,Left Winger,ATT,17,United States,1.78,-,2019-01-01,Sporting Kansas City Academy,2022-12-31,0.18,https://www.transfermarkt.com/tyler-freeman/profil/spieler/623183
900,28,Johnny Russell,Right Winger,ATT,30,Scotland,1.78,left,2018-01-31,Derby County,2020-12-31,1.65,https://www.transfermarkt.com/johnny-russell/profil/spieler/55494
901,28,Alan Pulido,Centre-Forward,ATT,29,Mexico,1.77,right,2020-01-01,Deportivo Guadalajara,2023-12-31,6.49,https://www.transfermarkt.com/alan-pulido/profil/spieler/143045
902,28,Khiry Shelton,Centre-Forward,ATT,27,United States,1.91,-,2020-01-01,SC Paderborn 07,2022-12-31,0.47,https://www.transfermarkt.com/khiry-shelton/profil/spieler/354609
903,28,Erik Hurtado,Centre-Forward,ATT,29,United States,1.75,right,2018-12-14,Vancouver Whitecaps FC,2020-12-31,0.35,https://www.transfermarkt.com/erik-hurtado/profil/spieler/255922
904,29,Eloy Room,Goalkeeper,GLK,31,Curacao,1.9,right,2019-07-09,PSV Eindhoven,,1.12,https://www.transfermarkt.com/eloy-room/profil/spieler/79294
905,29,Matt Lampson,Goalkeeper,GLK,30,United States,1.92,-,2019-11-12,Los Angeles Galaxy,2020-12-31,0.35,https://www.transfermarkt.com/matt-lampson/profil/spieler/210682
906,29,Andrew Tarbell,Goalkeeper,GLK,26,United States,1.9,-,2020-02-19,San Jose Earthquakes,2020-12-31,0.29,https://www.transfermarkt.com/andrew-tarbell/profil/spieler/417349
907,29,Jonathan Mensah,Centre-Back,DEF,30,Ghana,1.88,right,2017-01-03,Anzhi Makhachkala,2020-12-31,0.77,https://www.transfermarkt.com/jonathan-mensah/profil/spieler/110622
908,29,Vito Wormgoor,Centre-Back,DEF,31,Netherlands,1.88,right,2020-01-01,SK Brann,,0.77,https://www.transfermarkt.com/vito-wormgoor/profil/spieler/45543
909,29,Josh Williams,Centre-Back,DEF,32,United States,1.87,right,2016-12-22,Toronto FC,2020-12-31,0.53,https://www.transfermarkt.com/josh-williams/profil/spieler/163492
910,29,Aboubacar Keita,Centre-Back,DEF,20,United States,1.85,-,2019-01-22,Virginia Cavaliers (University of Virginia),,0.41,https://www.transfermarkt.com/aboubacar-keita/profil/spieler/638733
911,29,Axel Sjoberg,Centre-Back,DEF,29,Sweden,2.01,-,2019-12-04,Colorado Rapids,2020-12-31,0.38,https://www.transfermarkt.com/axel-sjoberg/profil/spieler/113116
912,29,Milton Valenzuela,Left-Back,DEF,21,Argentina,1.7,left,2019-01-01,Club Atletico Newell's Old Boys,,1.06,https://www.transfermarkt.com/milton-valenzuela/profil/spieler/422401
913,29,Waylon Francis,Left-Back,DEF,29,Costa Rica,1.77,left,2019-02-05,Seattle Sounders FC,2020-12-31,0.62,https://www.transfermarkt.com/waylon-francis/profil/spieler/211587
914,29,Chris Cadden,Right-Back,DEF,23,Scotland,1.83,right,2019-07-23,Motherwell FC,,0.77,https://www.transfermarkt.com/chris-cadden/profil/spieler/277782
915,29,Hector Jimenez,Right-Back,DEF,31,United States,1.75,right,2014-01-14,Los Angeles Galaxy,2020-12-31,0.56,https://www.transfermarkt.com/hector-jimenez/profil/spieler/178226
916,29,Harrison Afful,Right-Back,DEF,34,Ghana,1.68,right,2015-07-30,Esperance Tunis,,0.56,https://www.transfermarkt.com/harrison-afful/profil/spieler/65830
917,29,Artur,Defensive Midfield,MID,24,Brazil,1.8,-,2018-01-01,Sao Paulo Futebol Clube,,1.89,https://www.transfermarkt.com/artur/profil/spieler/435488
918,29,Darlington Nagbe,Central Midfield,MID,30,United States,1.75,right,2019-11-13,Atlanta United FC,,2.36,https://www.transfermarkt.com/darlington-nagbe/profil/spieler/173489
919,29,Luis Diaz,Right Midfield,MID,21,Costa Rica,1.8,right,2019-07-09,CS Herediano,,0.62,https://www.transfermarkt.com/luis-diaz/profil/spieler/538984
920,29,Lucas Zelarayan,Attacking Midfield,MID,28,Argentina,1.72,right,2020-01-01,Tigres UANL,,5.66,https://www.transfermarkt.com/lucas-zelarayan/profil/spieler/230030
921,29,Sebastian Berhalter,Attacking Midfield,MID,19,United States,1.75,-,2020-01-17,North Carolina Tar Heels (University of NC),,0.06,https://www.transfermarkt.com/sebastian-berhalter/profil/spieler/734761
922,29,Aidan Morris,Attacking Midfield,MID,18,United States,1.75,-,2020-01-14,Indiana Hoosiers (Indiana University),,0.06,https://www.transfermarkt.com/aidan-morris/profil/spieler/513968
923,29,Youness Mokhtar,Left Winger,ATT,28,Morocco,1.78,right,2019-07-19,Without Club,,1.89,https://www.transfermarkt.com/youness-mokhtar/profil/spieler/83946
924,29,Derrick Etienne Jr.,Left Winger,ATT,23,Haiti,1.78,right,2020-02-04,New York Red Bulls,2020-12-31,0.47,https://www.transfermarkt.com/derrick-etienne-jr-/profil/spieler/354763
925,29,Pedro Santos,Right Winger,ATT,32,Portugal,1.73,left,2017-08-08,SC Braga,2020-12-31,2.36,https://www.transfermarkt.com/pedro-santos/profil/spieler/131163
926,29,Gyasi Zardes,Centre-Forward,ATT,28,United States,1.88,both,2018-01-20,Los Angeles Galaxy,,3.3,https://www.transfermarkt.com/gyasi-zardes/profil/spieler/254230
927,29,Fanendo Adi,Centre-Forward,ATT,29,Nigeria,1.93,right,2020-01-27,FC Cincinnati,,0.86,https://www.transfermarkt.com/fanendo-adi/profil/spieler/79654
928,29,Jordan Hamilton,Centre-Forward,ATT,24,Canada,1.85,-,2019-07-11,Toronto FC,2020-12-31,0.38,https://www.transfermarkt.com/jordan-hamilton/profil/spieler/294707
929,29,Miguel Berry,Centre-Forward,ATT,22,Spain,1.9,right,2020-01-09,San Diego Toreros (University of San Diego),,0.06,https://www.transfermarkt.com/miguel-berry/profil/spieler/735115
930,30,Jeff Attinella,Goalkeeper,GLK,31,United States,1.88,-,2017-01-01,Minnesota United FC,,0.62,https://www.transfermarkt.com/jeff-attinella/profil/spieler/179323
931,30,Steve Clark,Goalkeeper,GLK,34,United States,1.9,right,2018-08-17,D.C. United,2020-12-31,0.47,https://www.transfermarkt.com/steve-clark/profil/spieler/141704
932,30,Aljaz Ivacic,Goalkeeper,GLK,26,Slovenia,1.88,right,2019-01-18,NK Olimpija Ljubljana,,0.24,https://www.transfermarkt.com/aljaz-ivacic/profil/spieler/231923
933,30,Larrys Mabiala,Centre-Back,DEF,32,DR Congo,1.89,right,2017-07-10,Kayserispor,,0.86,https://www.transfermarkt.com/larrys-mabiala/profil/spieler/55366
934,30,Dario Zuparic,Centre-Back,DEF,28,Croatia,1.88,right,2020-01-01,HNK Rijeka,2021-12-31,0.77,https://www.transfermarkt.com/dario-zuparic/profil/spieler/165381
935,30,Bill Tuiloma,Centre-Back,DEF,25,New Zealand,1.82,right,2017-07-26,Olympique Marseille,,0.77,https://www.transfermarkt.com/bill-tuiloma/profil/spieler/172333
936,30,Julio Cascante,Centre-Back,DEF,26,Costa Rica,1.86,right,2018-01-02,Deportivo Saprissa,,0.47,https://www.transfermarkt.com/julio-cascante/profil/spieler/194909
937,30,Zac McGraw,Centre-Back,DEF,23,United States,1.93,-,2020-06-22,Army Black Knights (Army West Point),2020-12-31,0.0,https://www.transfermarkt.com/zac-mcgraw/profil/spieler/788522
938,30,Jorge Villafana,Left-Back,DEF,30,United States,1.75,left,2018-08-08,Santos Laguna,,0.94,https://www.transfermarkt.com/jorge-villafana/profil/spieler/59531
939,30,Marco Farfan,Left-Back,DEF,21,United States,1.78,left,2017-01-01,Portland Timbers 2,,0.29,https://www.transfermarkt.com/marco-farfan/profil/spieler/429443
940,30,Pablo Bonilla,Right-Back,DEF,20,Venezuela,1.73,right,2020-06-18,Portland Timbers 2,2020-12-31,0.41,https://www.transfermarkt.com/pablo-bonilla/profil/spieler/486174
941,30,Chris Duvall,Right-Back,DEF,28,United States,1.78,right,2020-02-25,Without Club,,0.35,https://www.transfermarkt.com/chris-duvall/profil/spieler/307887
942,30,Cristhian Paredes,Central Midfield,MID,22,Paraguay,1.83,-,2020-02-06,CF America,,0.62,https://www.transfermarkt.com/cristhian-paredes/profil/spieler/401728
943,30,Diego Chara,Central Midfield,MID,34,Colombia,1.7,right,2011-04-14,Deportes Tolima,,0.47,https://www.transfermarkt.com/diego-chara/profil/spieler/77163
944,30,Eryk Williamson,Central Midfield,MID,23,United States,1.75,-,2018-01-23,Maryland Terrapins (University of Maryland),,0.35,https://www.transfermarkt.com/eryk-williamson/profil/spieler/349706
945,30,Renzo Zambrano,Central Midfield,MID,25,Venezuela,1.74,right,2019-01-01,Portland Timbers 2,,0.35,https://www.transfermarkt.com/renzo-zambrano/profil/spieler/236310
946,30,Diego Valeri,Attacking Midfield,MID,34,Argentina,1.78,right,2013-08-06,Club Atletico Lanus,,2.12,https://www.transfermarkt.com/diego-valeri/profil/spieler/54588
947,30,Andres Flores,Attacking Midfield,MID,29,El Salvador,1.71,left,2018-01-24,New York Cosmos,,0.53,https://www.transfermarkt.com/andres-flores/profil/spieler/125387
948,30,Sebastian Blanco,Left Winger,ATT,32,Argentina,1.68,both,2017-02-02,Club Atletico San Lorenzo de Almagro,,2.6,https://www.transfermarkt.com/sebastian-blanco/profil/spieler/54576
949,30,Blake Bodily,Left Winger,ATT,22,United States,1.75,right,2020-01-24,Washington Huskies (University of Washington),2020-12-31,0.12,https://www.transfermarkt.com/blake-bodily/profil/spieler/381026
950,30,Yimmi Chara,Right Winger,ATT,29,Colombia,1.79,right,2020-01-02,Clube Atletico Mineiro,,4.13,https://www.transfermarkt.com/yimmi-chara/profil/spieler/165361
951,30,Andy Polo,Right Winger,ATT,25,Peru,1.73,right,2019-01-01,Club Atletico Morelia,2021-12-31,0.77,https://www.transfermarkt.com/andy-polo/profil/spieler/189236
952,30,Dairon Asprilla,Right Winger,ATT,28,Colombia,1.78,right,2015-01-01,Atletico Nacional,2020-12-31,0.47,https://www.transfermarkt.com/dairon-asprilla/profil/spieler/260381
953,30,Marvin Loria,Right Winger,ATT,23,Costa Rica,1.75,left,2019-01-01,Deportivo Saprissa,2020-12-31,0.47,https://www.transfermarkt.com/marvin-loria/profil/spieler/298207
954,30,Tomas Conechny,Second Striker,ATT,22,Argentina,1.76,left,2019-07-22,Club Atletico San Lorenzo de Almagro II,2020-12-31,0.86,https://www.transfermarkt.com/tomas-conechny/profil/spieler/401571
955,30,Jaroslaw Niezgoda,Centre-Forward,ATT,25,Poland,1.85,both,2020-01-30,Legia Warszawa,2023-12-31,4.13,https://www.transfermarkt.com/jaroslaw-niezgoda/profil/spieler/269446
956,30,Felipe Mora,Centre-Forward,ATT,26,Chile,1.75,right,2020-01-31,UNAM Pumas,2020-12-31,2.36,https://www.transfermarkt.com/felipe-mora/profil/spieler/176927
957,30,Jeremy Ebobisse,Centre-Forward,ATT,23,United States,1.84,-,2017-01-13,Duke Blue Devils (Duke University),,0.94,https://www.transfermarkt.com/jeremy-ebobisse/profil/spieler/460529
958,31,Spencer Richey,Goalkeeper,GLK,28,United States,1.85,right,2018-12-09,Vancouver Whitecaps FC,2020-12-31,0.77,https://www.transfermarkt.com/spencer-richey/profil/spieler/131190
959,31,Przemyslaw Tyton,Goalkeeper,GLK,33,Poland,1.95,right,2019-01-01,Without Club,2020-12-31,0.56,https://www.transfermarkt.com/przemyslaw-tyton/profil/spieler/33210
960,31,Bobby Edwards,Goalkeeper,GLK,24,United States,1.98,right,2020-01-20,Portadown FC,,0.12,https://www.transfermarkt.com/bobby-edwards/profil/spieler/713500
961,31,Kendall Waston,Centre-Back,DEF,32,Costa Rica,1.96,right,2018-12-11,Vancouver Whitecaps FC,2020-12-31,0.71,https://www.transfermarkt.com/kendall-waston/profil/spieler/195540
